id,comment,label
3683,ctrl+c 可以强制停止当前程序,1
3684,从头开始认真学习，希望能软件行业生存下去。,1
3685,123 321 1234567 卡卡卡 排排排 pass,-1
3686,对系统第一次使用还是不太熟，希望再次练习。,1
3687,第一次使用，这个平台不错，赞一个！,2
3688,第二节的5.1功能包配置，/opt/row_ws/src里面的示例功能包源码可以在哪里下载得到吗？在自己的系统上没有？？,0
3689,整体过了一遍，感觉还是一头雾水的，也了解了一下Nginx相关的知识,1
3690,实验报告填写的时候不好用，光标经常跳出输入框。,-1
3691,使用javaScript操作dom对象。可以实现很多效果，但是不太常用，语法掌握了都可以很容易解决。加油~,-1
3692,用起来很舒服，正式加入实验楼这个大家庭,2
3693,我仔细看了一下，‘三’字符重复了两次，然后文件头里面有bom，所以生成的字符少两个，不知道对不对,-1
3694,不太懂这个实验界面怎么操作,1
3695,很有收获！每天进步一点点，争取早日成为大神。,2
3696,不知道重新编码后会不会丢失写入的数据,-1
3697,很纳闷为什么我的spark-shell环境一直连接不成功？,0
3698,棒棒的！有时间会来好好学习一下的。现在对vi真的一点都不会，而且也基本不使用。,1
3699,初学起来还是比较费劲。,-1
3700,为什么总是输入不了]这个符号？,0
3701,做作业的时候，还是忘了rm的命令啦，忘了如何删除文件，还是要多翻看书。,1
3702,第二课学习已经完成，不过要做的只是写“Hello  world”吗？,0
3703,这一块仅仅时简单的介绍，不太清楚怎样使用代码进行实践,-1
3704,虽然前面的摆短鼻科一样的内容我看不懂，但是跟着实验步骤做出来的效果让我觉得很神奇,-1
3705,实验楼非常不错！！！我很喜欢！！！我要把他推荐给更多人！,2
3706,机器好卡,-1
3707,group没讲就用上了，这样的要讲 join的复杂用法才行，没学会，看了答案才对。,1
3708,实战很棒hhh，但代码详解还是需要自己手动去查找学习啦,2
3709,不错，不用在本机下载安装虚拟机了！,2
3710,环境安装 不上，导致无法实验,-1
3711,为什么代码输出全是空行呢，连2048的影子都没看到,0
3712,不错的开发者学习平台,2
3713,1。s[::-1]知道是字符序列取反，还能更详细一些么。 2。len：返回对象长度。,1
3714,小白 ，初学阶段,1
3715,基于云计算的方式用于练习。可以实际操作虚机，这种感觉非常不错,2
3716,基础知识，学习学习。,2
3717,希望我能在it业挣取到自己的第一桶金,1
3718,遇到不懂的要学会去查资料，动手实践，这样才会有收获。,2
3719,实验楼真的超级棒，很好,2
3720,搞不清楚hello world 让我们干什么,-1
3721,apt-get 和 dpkg，让我顿悟了 centos 中 yum 与 rpm 的关系。积累还是有用的，就是为了那一秒的顿悟~~,1
3722,初学者，学习这部分内容感觉自己对计算机都多了一些了解，平时未接触过总以为学不会，其实不然！,-1
3723,为啥我加了一层网络效果只有0.4左右了，，，，,1
3724,删除了shiyanlou用户，这个挺好玩的，什么都要去试试。另外对命令还是不熟悉，很多命令用的时候不记得了，要去查看文档。,1
3725,教程很好，很吸引人,2
3726,在普通用户docker daemon 起不来，root用户可以起来，为什么？ wzl@ubuntu:~$ docker version Client:  Version:      1.12.6  API version:  1.24  Go version:   go1.6.2  Git commit:   78d1802  Built:        Tue Jan 31 23:35:14 2017  OS/Arch:      linux/amd64 Cannot connect to the Docker daemon. Is the docker daemon running on this host?   root@ubuntu:/home/wzl# docker version Client:  Version:      1.12.6  API version:  1.24  Go version:   go1.6.2  Git commit:   78d1802  Built:        Tue Jan 31 23:35:14 2017  OS/Arch:      linux/amd64  Server:  Version:      1.12.6  API version:  1.24  Go version:   go1.6.2  Git commit:   78d1802  Built:        Tue Jan 31 23:35:14 2017  OS/Arch:      linux/amd64 root@ubuntu:/home/wzl#,0
3727,一定要关注  学python 好难  还知不道怎么用 为什么学IT的就需要什么都懂点 在精通点什么呢,0
3728,很不错，收益匪浅,2
3729,有点卡，不过给sudo权限不给root密码这不是冲突吗,-1
3730,有难度，还需努力,1
3731,外健约束好难,-1
3732,希望把最后一个实验的过程，代码共享一下。。。。。,1
3733,很好，简单易懂,2
3734,cmatrix。。。虽然刺激，但是 电脑好像都卡死了0.0,-1
3735,类:.\nid:#\n属性:[],1
3736,AttributeError: 'module' object has no attribute 'ArgumentParser' 各位大神，这个问题怎么解决？？google了半天没找到解决办法,0
3737,谷歌浏览器。。。输入密码的时候就悲剧了。,1
3738,如何在使用的时候不用_syscall去定义iam和whoami，而只包含unistd.h即可，剩下的留给链接器呢？,0
3739,eclipse无法建立maven项目,-1
3740,速度有点慢，是因为网速？电脑？,0
3741,码农不易,1
3742,按照HashMap实验中实验，为什么在修改后获取的键值对还是修改前的值,0
3743,只想说那么多东西好难记。。。,-1
3744,果然是小白，连贯性太差了。坐不起走,-1
3745,"#！/usr/bin/env python3 import math r=2 s=math.pi*r*r print(""s = {.10f}"".format(s))  想问下这个代码错了吗？",0
3746,继续学习，虽然目前很垃圾，困难重重,-1
3747,为什么不使用eclipse的window插件来构建呢，很容易就可以了，这样写代码容易让新手迷糊。,0
3748,因为你的当前目录下并没有protocols这个文件，课程中在用vim打开protocols这个文件前是先从/etc/目录把protocols复制到当前目录下后才开始操作的。,1
3749,重要和关键知识还是已经非常全面了，例子很清楚经典。但感觉少了些拓展之类的，我也说不清，之前在imooc看了一点Java的基础上面教了import，Scanner这些实用小知识而实验楼没有；实际编程习题偏少，如果自己的账号可以有纪笔记的功能就更好了；,1
3750,基本操作很枯燥，但是都是重点实用的命令,2
3751,编辑文件时，被拒绝不知道怎么修改,-1
3752,软件安装描述不够详细，软件安不上无法进行实验,-1
3753,FLASK 关于配置位置，感觉没有说清楚。配置文件到底是app.config 还是config.py?,0
3754,实例简单，但是让人印象深刻，感谢实验楼！,2
3755,课程设计很好，谢谢,2
3756,提供了一个虚拟的linux环境。,2
3757,触发器一般用于自动更新或修改，插入等操作,1
3758,99-openstack.conf.d 的文件没有找到！,1
3759,不适合入门，各种难以理解的概念,-1
3760,明天应该就20楼了，每天早到公司学sql，稳住，我能赢！,1
3761,代码勉强能看得懂，但是叫自己动手我就头皮发麻了，希望实验楼能给一些简单一点的练习例子，并最后给出参考答案,1
3762,Vim 讲得很好，通俗易学！,2
3763,表示课后习题超纲， 要用到group by语句,1
3764,厉害厉害666,2
3765,不错的新手入门教程，就是动手部分少了点,-1
3766,虚拟机屏幕反应慢得简直想吐。。。看着屏幕里几个根本不知道是什么的软件，感到很无助。。。,-1
3767,又学到一点点，不知道新的版本有没有这样好用,-1
3768,好不容易抽点时间出来学学，实验环境不知怎么这么卡，这个实验要求有纸质档的么，如果可以的话能给我发一份不 最近因为在刚换了份工作，在公司做单片机汇编开发，上手有点慢,-1
3769,www.sqllabcollabtive.com   这个为什么打开的页面和教程完全不同呀,0
3770,为什么购买之后没给我开通VIP啊……,0
3771,这些都是入门和基础教程的。方便快速了解和试用ROS。高手忽略。,1
3772,慢慢学吧，在指不定那天就用到了呢是吧？,0
3773,建议学习一下前置课程，比如linux和vim基础,1
3774,最后一步验证的时候没有权限进去怎么办,0
3775,！ 没有学习，被自己其他事情干扰了！ 好遗憾,1
3776,不错，一个小小问题，实验进行中我转到百度页面查一些资料，回来的时候命令窗口卡死。。。只好提前结束实验,-1
3777,还可以吧，缺少具体的一些基本命令的说明实验,-1
3778,是不是有问题？ 我打了20分钟 有效学习时间0？？？？？？？？,0
3779,对linux用法有了一定了解 谢谢,2
3780,一些简单的执行代码不懂,-1
3781,这个是C++的配套实验，做的很棒哇！,2
3782,动手实践是学习it最有效的学习方式,1
3783,真乃业界良心，相见恨晚,2
3784,可以 新手表示不错,2
3785,方遍后面对图片切割定位用的：6组元组就代表了6个字符，通过坐标把它们切割出来,1
3786,declare distance 能否代替float distance定义变量？,0
3787,开发环境挺好的,2
3788,第九节中“虽然我们添加了任务，但是如果 cron 的守护进程并没有启动，它根本都不会监测到有任务，当然也就不会帮我们执行，我们可以通过``一下``2种方式来确定我们的 cron 是否成功的在后台启动”这段话中的``一下``是笔下误吧，应该是``以下``,-1
3789,三年前的课为什么我搜最新排在第一？,0
3790,我们平时都在使用chrome，没有发现这个问题。您可以在讨论区提问一下，给一下报错的截图，高级会员的问题会有专人处理～,0
3791,很想学习啊。什么时候可以开发购买？,0
3792,注册用户连接外网失败，无法下载express,-1
3793,请问root的账号，密码是什么,0
3794,"学习了好多之前么有使用过的命令,非常好~",2
3795,第一次使用实验楼，感觉很不错，我先了解基础知识再使用。,2
3796,开始要用Pylab 启动  ipython --pylab,1
3797,请问什么开发购买？,0
3798,VM 虚拟机上用过Linux，不懂网页上这个环境是什么意思，实验包能下载到本地吗?,0
3799,楼主，机器人自动回复的图片车票信息的搜索引擎是图铃机器人默认好的还是itchat里面自己导向的URL?,0
3800,没网络环境，无法进行。,-1
3801,简单学习了一下vim，够用就行，要不然被他搞晕了,1
3802,有实验环境做实操，很棒,2
3803,https://www.lfd.uci.edu/~gohlke/pythonlibs/#curses 下载对应的非官方curse即可,1
3804,非常不错，先学会如何用，再学会怎么用,2
3805,实验目的不太明确。,-1
3806,对于计算机零基础的，还是有些不明白，只是知道操作，跟着步奏操作。,-1
3807,反正我学的一直都是TCP/IP五层架构,1
3808,不错 耳目一新 希望有所收获,2
3809,能看懂吧,1
3810,你好 ，ImportError: No module named flask.ext.login 运行出现这问题，无法安装那个模块,-1
3811,在安装redis成功后，编译时，失败了，后台改成单核的就可以了,1
